,time1,CH1,CH2,CH3,CH23,time_step,time_delay,I_base,I_step
551,1106.0,-5.575,2.5574999999999997,2.06,0.49750000000000005,2.0,1000.0,1.0,90.0
552,1108.0,-5.6175,2.8025,2.3175,0.485,2.0,1000.0,1.0,90.0
553,1110.0,-5.837500000000001,2.6624999999999996,2.1525,0.51,2.0,1000.0,1.0,90.0
554,1112.0,-5.82,2.6125,2.1225,0.489999999999999,2.0,1000.0,1.0,90.0
555,1114.0,-5.852500000000001,2.66,2.1625,0.497499999999999,2.0,1000.0,1.0,90.0
556,1116.0,-5.7525,2.565,2.0675,0.49750000000000005,2.0,1000.0,1.0,90.0
557,1118.0,-5.865,2.5675,2.0749999999999997,0.492499999999999,2.0,1000.0,1.0,90.0
558,1120.0,-5.8075,2.615,2.1325,0.482499999999999,2.0,1000.0,1.0,90.0
559,1122.0,-5.990000000000001,2.6975,2.1975,0.499999999999999,2.0,1000.0,1.0,90.0
560,1124.0,-5.757500000000001,2.6500000000000004,2.12,0.529999999999999,2.0,1000.0,1.0,90.0
561,1126.0,-5.5825000000000005,2.44,1.945,0.494999999999999,2.0,1000.0,1.0,90.0
562,1128.0,-6.385000000000001,2.8100000000000005,2.2975000000000003,0.5125,2.0,1000.0,1.0,90.0
563,1130.0,-5.9475,2.7225,2.2275,0.495,2.0,1000.0,1.0,90.0
564,1132.0,-5.6675,2.5700000000000003,2.07,0.5,2.0,1000.0,1.0,90.0
565,1134.0,-5.73,2.6624999999999996,2.155,0.5075000000000001,2.0,1000.0,1.0,90.0
566,1136.0,-6.2675,2.7750000000000004,2.275,0.5,2.0,1000.0,1.0,90.0
567,1138.0,-5.735,2.64,2.1425,0.497499999999999,2.0,1000.0,1.0,90.0
568,1140.0,-5.890000000000001,2.6725,2.17,0.5025000000000001,2.0,1000.0,1.0,90.0
569,1142.0,-5.910000000000001,2.6825,2.2,0.48250000000000004,2.0,1000.0,1.0,90.0
570,1144.0,-5.780000000000001,2.6374999999999997,2.1475,0.49,2.0,1000.0,1.0,90.0
571,1146.0,-5.5525,2.5124999999999997,2.0125,0.499999999999999,2.0,1000.0,1.0,90.0
572,1148.0,-6.1225000000000005,2.7775,2.265,0.512499999999999,2.0,1000.0,1.0,90.0
573,1150.0,-5.745,2.6275,2.1425,0.484999999999999,2.0,1000.0,1.0,90.0
574,1152.0,-5.8575,2.6950000000000003,2.195,0.499999999999999,2.0,1000.0,1.0,90.0
575,1154.0,-5.6025,2.4825,1.9825000000000002,0.499999999999999,2.0,1000.0,1.0,90.0
576,1156.0,-5.6875,2.5974999999999997,2.1025,0.495,2.0,1000.0,1.0,90.0
577,1158.0,-5.7475000000000005,2.5774999999999997,2.07,0.507499999999999,2.0,1000.0,1.0,90.0
578,1160.0,-5.6325,2.5475,2.0300000000000002,0.517499999999999,2.0,1000.0,1.0,90.0
579,1162.0,-5.865,2.7424999999999997,2.24,0.502499999999999,2.0,1000.0,1.0,90.0
580,1164.0,-5.9075,2.6325,2.12,0.5125,2.0,1000.0,1.0,90.0
581,1166.0,-6.0975,2.6500000000000004,2.1325,0.517499999999999,2.0,1000.0,1.0,90.0
582,1168.0,-5.942500000000001,2.5475,2.0175,0.53,2.0,1000.0,1.0,90.0
583,1170.0,-5.822500000000001,2.7424999999999997,2.24,0.502499999999999,2.0,1000.0,1.0,90.0
584,1172.0,-5.915,2.7024999999999997,2.1875,0.515,2.0,1000.0,1.0,90.0
585,1174.0,-6.100000000000001,2.7150000000000003,2.2125,0.5025000000000001,2.0,1000.0,1.0,90.0
586,1176.0,-5.805,2.6825,2.17,0.5125,2.0,1000.0,1.0,90.0
587,1178.0,-5.05,2.2325,1.7399999999999998,0.492499999999999,2.0,1000.0,1.0,90.0
588,1180.0,-5.7375,2.6525,2.1574999999999998,0.494999999999999,2.0,1000.0,1.0,90.0
589,1182.0,-6.125,2.745,2.2325,0.5125,2.0,1000.0,1.0,90.0
590,1184.0,-5.735,2.6075,2.1149999999999998,0.492499999999999,2.0,1000.0,1.0,90.0
591,1186.0,-5.425,2.49,2.007499999999999,0.48250000000000004,2.0,1000.0,1.0,90.0
592,1188.0,-5.98,2.66,2.1525,0.5075000000000001,2.0,1000.0,1.0,90.0
593,1190.0,-5.7125,2.6525,2.165,0.487499999999999,2.0,1000.0,1.0,90.0
594,1192.0,-5.6875,2.6475,2.165,0.482499999999999,2.0,1000.0,1.0,90.0
595,1194.0,-5.710000000000001,2.6425,2.17,0.47250000000000003,2.0,1000.0,1.0,90.0
596,1196.0,-5.2725,2.322499999999999,1.845,0.477499999999999,2.0,1000.0,1.0,90.0
597,1198.0,-6.315,2.6,2.12,0.479999999999999,2.0,1000.0,1.0,90.0
598,1200.0,-6.365,2.1425,1.6875,0.45499999999999996,2.0,1000.0,1.0,90.0
599,1202.0,-7.210000000000001,2.145,1.7175000000000002,0.42750000000000005,2.0,1000.0,1.0,90.0
600,1204.0,-7.63,2.1325,1.7249999999999999,0.40750000000000003,2.0,1000.0,1.0,90.0
601,1206.0,-7.825000000000001,1.8074999999999999,1.41,0.3975,2.0,1000.0,1.0,90.0
602,1208.0,-8.43,1.7449999999999999,1.3625,0.3825,2.0,1000.0,1.0,90.0
603,1210.0,-9.1875,1.52,1.185,0.335,2.0,1000.0,1.0,90.0
604,1212.0,-9.755,1.2125,0.9175,0.295,2.0,1000.0,1.0,90.0
605,1214.0,-10.700000000000001,1.0775,0.8275,0.25,2.0,1000.0,1.0,90.0
606,1216.0,-11.2625,0.8724999999999999,0.6375,0.234999999999999,2.0,1000.0,1.0,90.0
607,1218.0,-11.6,0.5725,0.3625,0.20999999999999902,2.0,1000.0,1.0,90.0
608,1220.0,-12.195,0.395,0.22249999999999898,0.17250000000000001,2.0,1000.0,1.0,90.0
609,1222.0,-12.5075,0.355,0.20500000000000002,0.149999999999999,2.0,1000.0,1.0,90.0
610,1224.0,-12.682500000000001,0.3825,0.24,0.14250000000000002,2.0,1000.0,1.0,90.0
611,1226.0,-12.460000000000003,0.0825,-0.02,0.10250000000000001,2.0,1000.0,1.0,90.0
612,1228.0,-12.592500000000001,0.48,0.395,0.08499999999999899,2.0,1000.0,1.0,90.0
613,1230.0,-12.5725,0.14250000000000002,0.057499999999999996,0.08499999999999899,2.0,1000.0,1.0,90.0
614,1232.0,-12.5075,0.11249999999999999,-0.0,0.11249999999999999,2.0,1000.0,1.0,90.0
615,1234.0,-12.640000000000002,-0.024999999999999,-0.13749999999999898,0.11249999999999999,2.0,1000.0,1.0,90.0
616,1236.0,-13.0075,0.199999999999999,0.1,0.09999999999999899,2.0,1000.0,1.0,90.0
617,1238.0,-12.4275,0.032499999999999,-0.05,0.0825,2.0,1000.0,1.0,90.0
618,1240.0,-12.39,0.0075,-0.067499999999999,0.074999999999999,2.0,1000.0,1.0,90.0
619,1242.0,-12.600000000000001,0.027499999999999997,-0.032499999999999,0.06,2.0,1000.0,1.0,90.0
620,1244.0,-12.61,0.10999999999999999,0.0775,0.032499999999999,2.0,1000.0,1.0,90.0
621,1246.0,-12.72,0.06,0.005,0.054999999999999,2.0,1000.0,1.0,90.0
622,1248.0,-12.400000000000002,-0.185,-0.244999999999999,0.059999999999999006,2.0,1000.0,1.0,90.0
623,1250.0,-12.889999999999999,0.10999999999999999,0.0475,0.062499999999999,2.0,1000.0,1.0,90.0
624,1252.0,-12.87,0.1225,0.0475,0.074999999999999,2.0,1000.0,1.0,90.0
625,1254.0,-12.6375,-0.04,-0.09499999999999899,0.054999999999999,2.0,1000.0,1.0,90.0
626,1256.0,-12.69,0.0675,0.02,0.0475,2.0,1000.0,1.0,90.0
627,1258.0,-12.515,-0.09,-0.139999999999999,0.049999999999999004,2.0,1000.0,1.0,90.0
628,1260.0,-13.040000000000001,0.1525,0.104999999999999,0.0475,2.0,1000.0,1.0,90.0
629,1262.0,-12.735000000000001,0.09,0.052499999999999,0.0375,2.0,1000.0,1.0,90.0
630,1264.0,-12.7325,0.005,-0.054999999999999,0.06,2.0,1000.0,1.0,90.0
631,1266.0,-12.8525,0.22499999999999998,0.157499999999999,0.0675,2.0,1000.0,1.0,90.0
632,1268.0,-12.682500000000001,0.0075,-0.044999999999999,0.052499999999999,2.0,1000.0,1.0,90.0
633,1270.0,-12.385000000000002,-0.064999999999999,-0.1225,0.057499999999999996,2.0,1000.0,1.0,90.0
634,1272.0,-12.742500000000001,0.027499999999999997,-0.024999999999999,0.052499999999999,2.0,1000.0,1.0,90.0
635,1274.0,-12.662500000000003,-0.03,-0.07,0.04,2.0,1000.0,1.0,90.0
636,1276.0,-12.480000000000002,-0.047499999999999,-0.09749999999999899,0.05,2.0,1000.0,1.0,90.0
637,1278.0,-12.800000000000002,0.015,-0.044999999999999,0.06,2.0,1000.0,1.0,90.0
638,1280.0,-13.185000000000002,0.159999999999999,0.11499999999999999,0.044999999999999,2.0,1000.0,1.0,90.0
639,1282.0000000000002,-12.5375,0.012499999999999001,-0.034999999999999,0.047499999999999,2.0,1000.0,1.0,90.0
640,1284.0,-12.640000000000002,0.027499999999999997,-0.047499999999999,0.074999999999999,2.0,1000.0,1.0,90.0
641,1286.0,-12.72,-0.002499999999999,-0.06,0.057499999999999996,2.0,1000.0,1.0,90.0
642,1288.0,-12.647500000000004,0.04,-0.024999999999999,0.064999999999999,2.0,1000.0,1.0,90.0
643,1290.0,-12.88,0.064999999999999,0.012499999999999001,0.052499999999999,2.0,1000.0,1.0,90.0
644,1292.0000000000002,-12.127500000000001,-0.22999999999999998,-0.27249999999999897,0.042499999999999,2.0,1000.0,1.0,90.0
645,1294.0,-12.6225,-0.004999999999999,-0.09,0.085,2.0,1000.0,1.0,90.0
646,1296.0,-12.7375,0.034999999999999,-0.0175,0.052499999999999,2.0,1000.0,1.0,90.0
647,1298.0,-12.2975,-0.139999999999999,-0.195,0.05499999999999999,2.0,1000.0,1.0,90.0
648,1300.0,-12.709999999999999,-0.06,-0.11249999999999999,0.052499999999999,2.0,1000.0,1.0,90.0
649,1302.0000000000002,-12.485,-0.02,-0.0825,0.0625,2.0,1000.0,1.0,90.0
650,1304.0,-12.4275,-0.0625,-0.104999999999999,0.042499999999999,2.0,1000.0,1.0,90.0
651,1306.0,-12.495000000000005,-0.05,-0.10250000000000001,0.052499999999999,2.0,1000.0,1.0,90.0
652,1308.0,-12.3825,-0.052499999999999,-0.11249999999999999,0.06,2.0,1000.0,1.0,90.0
653,1310.0,-12.370000000000001,-0.104999999999999,-0.159999999999999,0.054999999999999,2.0,1000.0,1.0,90.0
654,1312.0000000000002,-12.4025,-0.08,-0.13749999999999898,0.057499999999999,2.0,1000.0,1.0,90.0
655,1314.0,-12.629999999999999,0.027499999999999997,-0.022499999999999,0.05,2.0,1000.0,1.0,90.0
656,1316.0,-12.709999999999999,0.1225,0.0675,0.054999999999999,2.0,1000.0,1.0,90.0
657,1318.0,-12.075,-0.28499999999999903,-0.33499999999999897,0.05,2.0,1000.0,1.0,90.0
658,1320.0,-13.122499999999999,0.199999999999999,0.127499999999999,0.07250000000000001,2.0,1000.0,1.0,90.0
659,1322.0000000000002,-12.53,0.0075,-0.057499999999999,0.064999999999999,2.0,1000.0,1.0,90.0
660,1324.0,-12.807500000000005,0.03,-0.0175,0.0475,2.0,1000.0,1.0,90.0
661,1326.0,-12.66,0.074999999999999,0.022499999999999,0.052499999999999,2.0,1000.0,1.0,90.0
662,1328.0,-13.350000000000001,0.462499999999999,0.41750000000000004,0.044999999999999,2.0,1000.0,1.0,90.0
663,1330.0,-12.825,0.14250000000000002,0.087499999999999,0.05499999999999999,2.0,1000.0,1.0,90.0
664,1332.0000000000002,-12.0775,-0.09749999999999899,-0.157499999999999,0.06,2.0,1000.0,1.0,90.0
665,1334.0,-13.090000000000002,0.199999999999999,0.13,0.06999999999999901,2.0,1000.0,1.0,90.0
666,1336.0,-12.5675,0.02,-0.014999999999999,0.034999999999999,2.0,1000.0,1.0,90.0
667,1338.0,-12.74,0.08499999999999899,0.034999999999999,0.05,2.0,1000.0,1.0,90.0
668,1340.0,-12.780000000000003,0.08499999999999899,0.024999999999999,0.06,2.0,1000.0,1.0,90.0
669,1342.0000000000002,-12.960000000000004,0.087499999999999,0.03,0.057499999999999,2.0,1000.0,1.0,90.0
670,1344.0,-12.717500000000001,0.06,-0.002499999999999,0.0625,2.0,1000.0,1.0,90.0
671,1346.0,-12.175000000000002,-0.17500000000000002,-0.20999999999999902,0.034999999999999,2.0,1000.0,1.0,90.0
672,1348.0,-12.952500000000002,0.125,0.0825,0.042499999999999,2.0,1000.0,1.0,90.0
673,1350.0,-12.5725,-0.012499999999999001,-0.07,0.057499999999999996,2.0,1000.0,1.0,90.0
674,1352.0000000000002,-12.647500000000004,-0.0,-0.052499999999999,0.052499999999999,2.0,1000.0,1.0,90.0
675,1354.0,-12.657499999999999,0.074999999999999,0.02,0.054999999999999,2.0,1000.0,1.0,90.0
676,1356.0,-12.2425,-0.18249999999999902,-0.25,0.0675,2.0,1000.0,1.0,90.0
677,1358.0,-12.837500000000002,0.20750000000000002,0.13749999999999898,0.07,2.0,1000.0,1.0,90.0
678,1360.0,-12.5875,0.012499999999999001,-0.052499999999999,0.064999999999999,2.0,1000.0,1.0,90.0
679,1362.0000000000002,-12.775,0.002499999999999,-0.044999999999999,0.047499999999999,2.0,1000.0,1.0,90.0
680,1364.0,-12.7825,0.057499999999999996,0.01,0.0475,2.0,1000.0,1.0,90.0
681,1366.0,-12.9275,0.159999999999999,0.117499999999999,0.042499999999999,2.0,1000.0,1.0,90.0
682,1368.0,-12.5875,-0.10250000000000001,-0.149999999999999,0.047499999999999,2.0,1000.0,1.0,90.0
683,1370.0,-12.8475,-0.014999999999999,-0.0825,0.0675,2.0,1000.0,1.0,90.0
684,1372.0000000000002,-12.582500000000001,-0.002499999999999,-0.05,0.0475,2.0,1000.0,1.0,90.0
685,1374.0,-12.802500000000002,0.09499999999999899,0.0375,0.057499999999999,2.0,1000.0,1.0,90.0
686,1376.0,-12.612500000000002,-0.074999999999999,-0.1525,0.0775,2.0,1000.0,1.0,90.0
687,1378.0,-12.697500000000002,-0.014999999999999,-0.08,0.065,2.0,1000.0,1.0,90.0
688,1380.0,-12.725000000000001,-0.027499999999999997,-0.077499999999999,0.049999999999999004,2.0,1000.0,1.0,90.0
689,1382.0000000000002,-12.7025,0.06,0.0075,0.052499999999999,2.0,1000.0,1.0,90.0
690,1384.0,-12.620000000000003,-0.044999999999999,-0.1,0.05499999999999999,2.0,1000.0,1.0,90.0
691,1386.0,-12.762500000000001,-0.129999999999999,-0.17999999999999902,0.05,2.0,1000.0,1.0,90.0
692,1388.0,-12.585,-0.17500000000000002,-0.234999999999999,0.059999999999999006,2.0,1000.0,1.0,90.0
693,1390.0,-12.5425,0.002499999999999,-0.04,0.042499999999999,2.0,1000.0,1.0,90.0
694,1392.0000000000002,-12.829999999999998,0.04,-0.0175,0.057499999999999996,2.0,1000.0,1.0,90.0
695,1394.0,-12.715,0.03,-0.022499999999999,0.052499999999999,2.0,1000.0,1.0,90.0
696,1396.0,-13.0025,0.10999999999999999,0.04,0.07,2.0,1000.0,1.0,90.0
697,1398.0,-12.692499999999999,0.012499999999999001,-0.03,0.042499999999999,2.0,1000.0,1.0,90.0
698,1400.0,-12.792500000000002,0.0075,-0.034999999999999,0.042499999999999,2.0,1000.0,1.0,90.0
699,1402.0000000000002,-12.575000000000001,-0.004999999999999,-0.057499999999999,0.052499999999999,2.0,1000.0,1.0,90.0
700,1404.0,-12.7375,0.022499999999999,-0.032499999999999,0.054999999999999,2.0,1000.0,1.0,90.0
701,1406.0,-12.415000000000001,-0.074999999999999,-0.149999999999999,0.074999999999999,2.0,1000.0,1.0,90.0
702,1408.0,-12.445000000000002,-0.185,-0.244999999999999,0.059999999999999006,2.0,1000.0,1.0,90.0
703,1410.0,-12.472500000000002,-0.0925,-0.1325,0.04,2.0,1000.0,1.0,90.0
704,1412.0000000000002,-12.620000000000003,0.002499999999999,-0.044999999999999,0.047499999999999,2.0,1000.0,1.0,90.0
705,1414.0,-12.577499999999999,-0.042499999999999,-0.074999999999999,0.032499999999999,2.0,1000.0,1.0,90.0
706,1416.0,-12.74,-0.127499999999999,-0.195,0.0675,2.0,1000.0,1.0,90.0
707,1418.0,-12.635000000000002,-0.07,-0.119999999999999,0.049999999999999004,2.0,1000.0,1.0,90.0
708,1420.0,-12.717500000000001,0.032499999999999,-0.01,0.042499999999999,2.0,1000.0,1.0,90.0
709,1422.0000000000002,-12.61,0.022499999999999,-0.01,0.032499999999999,2.0,1000.0,1.0,90.0
710,1424.0,-12.787500000000005,-0.014999999999999,-0.067499999999999,0.052499999999999,2.0,1000.0,1.0,90.0
711,1426.0,-12.662500000000003,-0.022499999999999,-0.057499999999999,0.034999999999999,2.0,1000.0,1.0,90.0
712,1428.0,-12.430000000000001,-0.087499999999999,-0.127499999999999,0.04,2.0,1000.0,1.0,90.0
713,1430.0,-12.947500000000002,0.147499999999999,0.11249999999999999,0.034999999999999,2.0,1000.0,1.0,90.0
714,1432.0000000000002,-12.862499999999999,0.09499999999999899,0.057499999999999996,0.037499999999999,2.0,1000.0,1.0,90.0
715,1434.0,-12.317499999999999,-0.1625,-0.21499999999999997,0.052499999999999,2.0,1000.0,1.0,90.0
716,1436.0,-13.017500000000002,0.17999999999999902,0.09499999999999899,0.08499999999999899,2.0,1000.0,1.0,90.0
717,1438.0,-12.552500000000002,0.022499999999999,-0.057499999999999,0.07999999999999899,2.0,1000.0,1.0,90.0
718,1440.0,-12.415000000000001,-0.04,-0.10250000000000001,0.0625,2.0,1000.0,1.0,90.0
719,1442.0000000000002,-12.6525,0.015,-0.052499999999999,0.0675,2.0,1000.0,1.0,90.0
720,1444.0,-12.809999999999999,0.034999999999999,-0.012499999999999001,0.047499999999999,2.0,1000.0,1.0,90.0
721,1446.0,-12.3875,-0.11249999999999999,-0.155,0.042499999999999,2.0,1000.0,1.0,90.0
722,1448.0,-12.7375,0.027499999999999997,-0.034999999999999,0.0625,2.0,1000.0,1.0,90.0
723,1450.0,-12.7675,-0.01,-0.054999999999999,0.044999999999999,2.0,1000.0,1.0,90.0
724,1452.0000000000002,-12.657499999999999,-0.067499999999999,-0.109999999999999,0.042499999999999,2.0,1000.0,1.0,90.0
725,1454.0,-12.82,0.09749999999999899,0.057499999999999996,0.039999999999999,2.0,1000.0,1.0,90.0
726,1456.0,-12.6725,-0.087499999999999,-0.169999999999999,0.0825,2.0,1000.0,1.0,90.0
727,1458.0,-12.7,-0.0375,-0.1,0.0625,2.0,1000.0,1.0,90.0
728,1460.0,-12.835,-0.01,-0.08499999999999899,0.074999999999999,2.0,1000.0,1.0,90.0
729,1462.0000000000002,-12.47,-0.0075,-0.07250000000000001,0.064999999999999,2.0,1000.0,1.0,90.0
730,1464.0,-12.615,0.0075,-0.04,0.0475,2.0,1000.0,1.0,90.0
731,1466.0,-12.8125,0.034999999999999,-0.004999999999999,0.039999999999999,2.0,1000.0,1.0,90.0
732,1468.0,-13.0875,0.20999999999999902,0.1225,0.087499999999999,2.0,1000.0,1.0,90.0
733,1470.0,-12.7675,0.064999999999999,0.01,0.054999999999999,2.0,1000.0,1.0,90.0
734,1472.0000000000002,-12.77,0.034999999999999,-0.012499999999999001,0.047499999999999,2.0,1000.0,1.0,90.0
735,1474.0,-12.52,-0.07,-0.13749999999999898,0.067499999999999,2.0,1000.0,1.0,90.0
736,1476.0,-13.0875,0.3025,0.2475,0.054999999999999,2.0,1000.0,1.0,90.0
737,1478.0,-12.585,-0.03,-0.074999999999999,0.044999999999999,2.0,1000.0,1.0,90.0
738,1480.0,-12.487500000000002,-0.0375,-0.0825,0.044999999999999,2.0,1000.0,1.0,90.0
739,1482.0000000000002,-12.600000000000001,-0.012499999999999001,-0.104999999999999,0.0925,2.0,1000.0,1.0,90.0
740,1484.0,-12.640000000000002,0.034999999999999,-0.032499999999999,0.067499999999999,2.0,1000.0,1.0,90.0
741,1486.0,-12.88,0.022499999999999,-0.047499999999999,0.06999999999999901,2.0,1000.0,1.0,90.0
742,1488.0,-12.952500000000002,-0.0175,-0.067499999999999,0.049999999999999004,2.0,1000.0,1.0,90.0
743,1490.0,-12.370000000000001,-0.199999999999999,-0.27,0.07,2.0,1000.0,1.0,90.0
744,1492.0000000000002,-12.66,0.0475,-0.032499999999999,0.08,2.0,1000.0,1.0,90.0
745,1494.0,-12.525000000000002,-0.14500000000000002,-0.192499999999999,0.047499999999999,2.0,1000.0,1.0,90.0
746,1496.0,-13.0125,0.07,0.022499999999999,0.0475,2.0,1000.0,1.0,90.0
747,1498.0,-12.480000000000002,0.06,0.022499999999999,0.0375,2.0,1000.0,1.0,90.0
748,1500.0,-12.862499999999999,0.10250000000000001,0.015,0.087499999999999,2.0,1000.0,1.0,90.0
749,1502.0000000000002,-12.780000000000003,0.024999999999999,-0.05,0.074999999999999,2.0,1000.0,1.0,90.0
750,1504.0,-12.682500000000001,0.01,-0.05,0.06,2.0,1000.0,1.0,90.0
751,1506.0,-12.82,0.10250000000000001,0.054999999999999,0.0475,2.0,1000.0,1.0,90.0
752,1508.0,-12.69,0.13,0.09,0.04,2.0,1000.0,1.0,90.0
753,1510.0,-13.0,0.21249999999999902,0.14,0.072499999999999,2.0,1000.0,1.0,90.0
754,1512.0000000000002,-12.502500000000003,-0.109999999999999,-0.1625,0.052500000000000005,2.0,1000.0,1.0,90.0
755,1514.0,-12.915000000000001,0.03,-0.03,0.06,2.0,1000.0,1.0,90.0
756,1516.0,-12.965,0.21749999999999997,0.169999999999999,0.0475,2.0,1000.0,1.0,90.0
757,1518.0,-12.76,-0.004999999999999,-0.044999999999999,0.04,2.0,1000.0,1.0,90.0
758,1520.0,-12.717500000000001,-0.044999999999999,-0.104999999999999,0.06,2.0,1000.0,1.0,90.0
759,1522.0000000000002,-12.560000000000002,-0.09,-0.165,0.074999999999999,2.0,1000.0,1.0,90.0
